dataset_name,config,status,number_iteration,pipeline_gen_time,execution_time,accuracy,f1_score,log_loss,r_squared,rmse
dataset_1_rnc,SDVCMVF,True,1,23.51442527771,0.0381491184234619,0.855555555555556,0.888888888888889,-1,-1,-1
dataset_1_rnc,SMVF,True,1,17.3146066665649,0.0315825939178467,0.855555555555556,0.827067669172932,-1,-1,-1
dataset_1_rnc,SCV,True,5,17.7123138904572,0.0446596145629883,0.855555555555556,0.796875,-1,-1,-1
dataset_1_rnc,SMVFSN,True,2,21.6399018764496,0.0265734195709229,0.844444444444444,0.895522388059701,-1,-1,-1
dataset_1_rnc,SDVCSN,True,2,17.0960731506348,0.0411684513092041,0.844444444444444,0.893939393939394,-1,-1,-1
dataset_1_rnc,SDVC,True,3,16.1583647727966,0.0193216800689697,0.844444444444444,0.893939393939394,-1,-1,-1
dataset_1_rnc,SSN,True,2,16.9827125072479,0.0194554328918457,0.833333333333333,0.902255639097744,-1,-1,-1
dataset_1_rnc,SMVFCV,True,1,49.6677117347717,0.0231356620788574,0.744444444444444,0.902255639097744,-1,-1,-1
dataset_1_rnc,S,True,2,16.875011920929,0.0443506240844727,0.711111111111111,0.902255639097744,-1,-1,-1
